StimID,AnswerCertainty,AnswerPolarity,ContextType,count,pos,pos_min,pos_q25,pos_q50,pos_q75,pos_max,pri,pri_min,pri_q25,pri_q50,pri_q75,pri_max,rel,rel_min,rel_q25,rel_q50,rel_q75,rel_max,bch,bch_min,bch_q25,bch_q50,bch_q75,bch_max,ech,ech_min,ech_q25,ech_q50,ech_q75,ech_max,klu,klu_min,klu_q25,klu_q50,klu_q75,klu_max,bfu,bfu_min,bfu_q25,bfu_q50,bfu_q75,bfu_max,Answer,Context,CriticalProposition,YourQuestion,YourQuestionIntro,AnswerIntro
11,exhaustive,positive,positive,10.00,"[0.45, 0.8200000000000001, 0.85, 0.88, 0.93, 0.95, 0.97, 1.0, 1.0, 1.0]",0.45,0.86,0.94,0.99,1.00,"[0.37, 0.5, 0.55, 0.6000000000000001, 0.6000000000000001, 0.74, 0.75, 0.8, 0.89, 0.95]",0.37,0.56,0.67,0.79,0.95,"[0.8, 0.8, 0.8200000000000001, 0.85, 0.96, 0.99, 1.0, 1.0, 1.0, 1.0]",0.80,0.83,0.97,1.00,1.00,"[0.05, 0.08, 0.1, 0.14, 0.27, 0.35, 0.35, 0.4, 0.5, 0.56]",0.05,0.11,0.31,0.39,0.56,"[0.2014378197, 0.2708463591, 0.2863969571, 0.2973855072, 0.3055241003, 0.3126974083, 0.5847484418000001, 0.6845536373000001, 0.9709505945, 1.0]",0.20,0.29,0.31,0.66,1.00,"[0.0941455329, 0.1374584108, 0.1566663713, 0.1798818876, 0.4172673145, 0.6277400119000001, 0.6687291379, 0.8167540412000001, 0.9, 0.9033351268]",0.09,0.16,0.52,0.78,0.90,"[0.4705882353, 0.6118881119, 0.7317073171, 0.7497656982, 0.7954545455, 0.9210526316, 0.9557945042, 1.0, 1.0, 1.0]",0.47,0.74,0.86,0.99,1.00,She'll be a half hour late.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,high_certainty,negative,negative,13.00,"[0.05, 0.07, 0.1, 0.1, 0.1, 0.18, 0.19, 0.3, 0.37, 0.4, 0.52, 0.54, 0.72]",0.05,0.10,0.19,0.40,0.72,"[0.12, 0.28, 0.3, 0.3, 0.35, 0.5, 0.63, 0.67, 0.67, 0.6900000000000001, 0.75, 0.75, 0.76]",0.12,0.30,0.63,0.69,0.76,"[0.12, 0.54, 0.66, 0.7000000000000001, 0.81, 0.81, 0.8200000000000001, 0.88, 0.89, 0.9, 0.92, 1.0, 1.0]",0.12,0.70,0.82,0.90,1.00,"[0.07, 0.15, 0.15, 0.2, 0.23, 0.25, 0.26, 0.36, 0.4, 0.44, 0.45, 0.49, 0.56]",0.07,0.20,0.26,0.44,0.56,"[0.0, 0.0, 0.0700127748, 0.0839191632, 0.1022049804, 0.1098066646, 0.1759103151, 0.2348493271, 0.2429639082, 0.4122953056, 0.4650724618, 0.5153672483, 0.5310044064]",0.00,0.08,0.18,0.41,0.53,"[0.0916589736, 0.147557876, 0.1507104928, 0.3205098295, 0.3685120105, 0.4168463361, 0.4269417922, 0.6222165655, 0.7055608241, 0.748539853, 0.7726056606, 0.8161260998000001, 0.8993962116]",0.09,0.32,0.43,0.75,0.90,"[0.4664179104, 0.4725897921, 0.6140350877, 0.6550768456, 0.7407407407000001, 0.7894736842000001, 0.7936507937, 0.8243727599, 0.8487654321, 0.8571428571, 0.8888888889000001, 0.8918820531, 0.9218106996]",0.47,0.66,0.79,0.86,0.92,Jane has never been late before.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,high_certainty,negative,neutral,6.00,"[0.05, 0.05, 0.09, 0.1, 0.32, 0.74]",0.05,0.06,0.10,0.27,0.74,"[0.21, 0.31, 0.46, 0.5, 0.5, 0.5]",0.21,0.35,0.48,0.50,0.50,"[0.76, 0.88, 0.9, 0.91, 0.92, 0.99]",0.76,0.89,0.91,0.92,0.99,"[0.14, 0.16, 0.4, 0.41, 0.43, 0.45]",0.14,0.22,0.41,0.42,0.45,"[0.0664270859, 0.0909969811, 0.4550857828, 0.5310044064, 0.5635301829, 0.7136030429]",0.07,0.18,0.49,0.56,0.71,"[0.1262471701, 0.2908332758, 0.7055608241, 0.7263396922, 0.7268068429, 0.8066265003]",0.13,0.39,0.72,0.73,0.81,"[0.4475703325, 0.8020050125, 0.8421464943, 0.8888888889000001, 0.9010989011, 0.9473684211]",0.45,0.81,0.87,0.90,0.95,Jane has never been late before.,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,high_certainty,negative,positive,12.00,"[0.1, 0.14, 0.15, 0.2, 0.35, 0.37, 0.39, 0.41, 0.42, 0.48, 0.55, 0.85]",0.10,0.19,0.38,0.43,0.85,"[0.48, 0.5, 0.6000000000000001, 0.63, 0.7000000000000001, 0.7000000000000001, 0.74, 0.76, 0.85, 0.87, 0.87, 0.9]",0.48,0.62,0.72,0.85,0.90,"[0.25, 0.42, 0.45, 0.5, 0.76, 0.77, 0.8, 0.8300000000000001, 0.9, 0.9, 0.95, 1.0]",0.25,0.49,0.79,0.90,1.00,"[0.05, 0.15, 0.21, 0.26, 0.34, 0.37, 0.4, 0.4, 0.46, 0.5, 0.5, 0.55]",0.05,0.25,0.39,0.47,0.55,"[0.0307818023, 0.1114835548, 0.1408447111, 0.1697592691, 0.1720991635, 0.2490224996, 0.2714505945, 0.3242277507, 0.3932339077, 0.4146067244, 0.4190622837, 0.5310044064]",0.03,0.16,0.26,0.40,0.53,"[0.0398292737, 0.152529301, 0.259477557, 0.397779389, 0.578637842, 0.6415222423, 0.671154048, 0.7055608241, 0.8562822048000001, 0.8817019515000001, 0.8861760707, 0.8948081680000001]",0.04,0.36,0.66,0.86,0.89,"[0.3703703704, 0.4761904762, 0.5747126437, 0.6756756757, 0.7981018119000001, 0.8236434109, 0.8333333333, 0.8888888889000001, 0.8961620884, 0.9049773756, 0.9122422916, 0.9243697479]",0.37,0.65,0.83,0.90,0.92,Jane has never been late before.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,high_certainty,positive,negative,14.00,"[0.7000000000000001, 0.8, 0.8, 0.84, 0.85, 0.89, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0]",0.70,0.84,0.90,0.97,1.00,"[0.05, 0.2, 0.25, 0.5, 0.5, 0.5, 0.5, 0.6000000000000001, 0.6000000000000001, 0.6000000000000001, 0.65, 0.71, 0.75, 0.9]",0.05,0.50,0.55,0.64,0.90,"[0.7000000000000001, 0.74, 0.8, 0.8, 0.87, 0.9, 0.9, 0.9, 0.91, 0.96, 0.98, 1.0, 1.0, 1.0]",0.70,0.82,0.90,0.97,1.00,"[0.1, 0.1, 0.18, 0.25, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.45, 0.5, 0.64, 0.85]",0.10,0.26,0.35,0.44,0.85,"[0.0700127748, 0.0876185402, 0.1825986365, 0.2014378197, 0.2780719051, 0.2780719051, 0.3688052882, 0.4650724618, 0.4689955936, 0.5019550009, 0.5310044064, 0.9709505945, 0.9709505945, 1.0]",0.07,0.22,0.42,0.52,1.00,"[0.0941455329, 0.2693445733, 0.2953119505, 0.4269417922, 0.4728574236, 0.4728574236, 0.5284434851, 0.7055608241, 0.7726056606, 0.8167540412000001, 0.8167540412000001, 0.9, 0.9571074901, 0.9996268699]",0.09,0.44,0.62,0.82,1.00,"[0.4705882353, 0.6974041069, 0.75, 0.75, 0.7936507937, 0.8333333333, 0.8571428571, 0.8888888889000001, 0.9523809524, 0.9941520468, 1.0, 1.0, 1.0, 1.0]",0.47,0.76,0.87,1.00,1.00,She's still at work.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,high_certainty,positive,neutral,10.00,"[0.65, 0.7000000000000001, 0.74, 0.76, 0.8, 0.8, 0.85, 0.9, 0.9, 0.9]",0.65,0.74,0.80,0.89,0.90,"[0.25, 0.41, 0.45, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.64]",0.25,0.46,0.50,0.50,0.64,"[0.56, 0.71, 0.78, 0.84, 0.86, 0.86, 0.88, 0.88, 0.9, 0.9]",0.56,0.80,0.86,0.88,0.90,"[0.15, 0.26, 0.26, 0.3, 0.33, 0.35, 0.35, 0.4, 0.4, 0.45]",0.15,0.27,0.34,0.39,0.45,"[0.0659319446, 0.0700127748, 0.1497540963, 0.2049597206, 0.2708463591, 0.2780719051, 0.3901596953, 0.4736875957, 0.5310044064, 0.5310044064]",0.07,0.16,0.27,0.45,0.53,"[0.1408518577, 0.3762073125, 0.4477548582, 0.4728574236, 0.5247021399, 0.5755502082, 0.5927694933000001, 0.7055608241, 0.7055608241, 0.7726056606]",0.14,0.45,0.55,0.68,0.77,"[0.4615384615, 0.6842105263, 0.75, 0.7558405863000001, 0.7954545455, 0.8024691358, 0.8235294118, 0.8571428571, 0.8888888889000001, 0.8888888889000001]",0.46,0.75,0.80,0.85,0.89,She's still at work.,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,high_certainty,positive,positive,7.00,"[0.78, 0.94, 0.95, 0.95, 0.97, 0.99, 1.0]",0.78,0.94,0.95,0.98,1.00,"[0.55, 0.7000000000000001, 0.72, 0.72, 0.87, 0.91, 0.93]",0.55,0.71,0.72,0.89,0.93,"[0.77, 0.88, 0.91, 0.93, 0.96, 0.97, 1.0]",0.77,0.90,0.93,0.96,1.00,"[0.04, 0.06, 0.08, 0.08, 0.23, 0.3, 0.39]",0.04,0.07,0.08,0.27,0.39,"[0.0952833076, 0.1715317931, 0.2710412279, 0.3556766812, 0.5690538534, 0.6653295348, 0.8812908992]",0.10,0.22,0.36,0.62,0.88,"[0.0306716893, 0.0499633436, 0.1121101848, 0.1846334516, 0.444943408, 0.6942075016, 0.7197290756]",0.03,0.08,0.18,0.57,0.72,"[0.2747252747, 0.58910162, 0.6477732794000001, 0.8646616541000001, 0.8978675645, 0.9219858156, 1.0]",0.27,0.62,0.86,0.91,1.00,She's still at work.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,low_certainty,negative,negative,13.00,"[0.03, 0.08, 0.14, 0.2, 0.25, 0.3, 0.4, 0.4, 0.4, 0.47, 0.6000000000000001, 0.67, 0.7000000000000001]",0.03,0.20,0.40,0.47,0.70,"[0.1, 0.15, 0.4, 0.49, 0.5, 0.52, 0.58, 0.6000000000000001, 0.7000000000000001, 0.7000000000000001, 0.71, 0.75, 1.0]",0.10,0.49,0.58,0.70,1.00,"[0.11, 0.2, 0.59, 0.65, 0.7000000000000001, 0.7000000000000001, 0.71, 0.76, 0.84, 0.85, 0.85, 0.98, 1.0]",0.11,0.65,0.71,0.85,1.00,"[0.0, 0.0, 0.07, 0.07, 0.1, 0.11, 0.2, 0.24, 0.31, 0.33, 0.35, 0.38, 0.4]",0.00,0.07,0.20,0.33,0.40,"[0.0, 0.0, 0.0159476935, 0.0896596952, 0.1022293481, 0.1187091008, 0.15967247, 0.1884333173, 0.2076611145, 0.2490224996, 0.2746037358, 0.4146067244, 0.9149263728]",0.00,0.09,0.16,0.25,0.91,"[0.0, 0.0, 0.0720727913, 0.0722724513, 0.0780132059, 0.1142910885, 0.2391642705, 0.3310118852, 0.4967522411, 0.5973426836, 0.6520539320000001, 0.671154048, 1.0]",0.00,0.07,0.24,0.60,1.00,"[0.0, 1.1102230249999998e-16, 0.3571428571, 0.357839948, 0.5072463768000001, 0.5714285714, 0.6530612245, 0.7216494845, 0.7276995305, 0.7777777778, 0.8333333333, 0.8497316637000001, 1.0]",0.00,0.36,0.65,0.78,1.00,Jane says she's on the way.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,low_certainty,negative,neutral,6.00,"[0.05, 0.1, 0.1, 0.2, 0.25, 0.64]",0.05,0.10,0.15,0.24,0.64,"[0.22, 0.4, 0.47, 0.49, 0.49, 0.54]",0.22,0.42,0.48,0.49,0.54,"[0.62, 0.62, 0.79, 0.8200000000000001, 0.93, 1.0]",0.62,0.66,0.81,0.90,1.00,"[0.15, 0.17, 0.29, 0.29, 0.3, 0.37]",0.15,0.20,0.29,0.30,0.37,"[0.0570282525, 0.1841003144, 0.2777833469, 0.4737705458, 0.5019550009, 0.5284059950000001]",0.06,0.21,0.38,0.49,0.53,"[0.1403643401, 0.313493812, 0.4391906093, 0.4517809187, 0.5284434851, 0.6566581854]",0.14,0.34,0.45,0.51,0.66,"[0.4595588235, 0.7160493827000001, 0.7397959184, 0.8133971292000001, 0.8333333333, 0.8747044917000001]",0.46,0.72,0.78,0.83,0.87,Jane says she's on the way.,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,low_certainty,negative,positive,4.00,"[0.2, 0.26, 0.37, 0.55]",0.20,0.24,0.32,0.41,0.55,"[0.5, 0.61, 0.67, 0.68]",0.50,0.58,0.64,0.67,0.68,"[0.45, 0.64, 0.74, 0.98]",0.45,0.59,0.69,0.80,0.98,"[0.06, 0.3, 0.31, 0.41]",0.06,0.24,0.30,0.33,0.41,"[0.0279749055, 0.046290635, 0.0881800003, 0.2780719051]",0.03,0.04,0.07,0.14,0.28,"[0.024438173, 0.4728574236, 0.4881094004, 0.6888820844]",0.02,0.36,0.48,0.54,0.69,"[0.218579235, 0.7236227824, 0.75, 0.8269463493]",0.22,0.60,0.74,0.77,0.83,Jane says she's on the way.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,low_certainty,positive,negative,12.00,"[0.45, 0.52, 0.6000000000000001, 0.6000000000000001, 0.72, 0.75, 0.75, 0.75, 0.8, 0.8200000000000001, 0.9, 0.96]",0.45,0.60,0.75,0.81,0.96,"[0.08, 0.18, 0.3, 0.38, 0.47, 0.5, 0.5, 0.64, 0.67, 0.67, 0.7000000000000001, 0.8]",0.08,0.36,0.50,0.67,0.80,"[0.53, 0.6000000000000001, 0.6000000000000001, 0.62, 0.7000000000000001, 0.72, 0.79, 0.84, 0.84, 0.85, 0.85, 0.91]",0.53,0.61,0.76,0.84,0.91,"[0.08, 0.08, 0.1, 0.1, 0.15, 0.16, 0.23, 0.25, 0.28, 0.34, 0.44, 0.52]",0.08,0.10,0.20,0.29,0.52,"[0.0290494055, 0.0872323787, 0.1036482483, 0.1114835548, 0.1593628043, 0.1861234641, 0.1887218755, 0.2779649765, 0.3187684903, 0.4459307792, 0.4796359058, 0.5687714043000001]",0.03,0.11,0.19,0.35,0.57,"[0.0468228533, 0.0492039751, 0.064700732, 0.0819286435, 0.152529301, 0.307588784, 0.352442818, 0.3847394248, 0.4174359416, 0.6241839625000001, 0.7422036567, 0.945484602]",0.05,0.08,0.33,0.47,0.95,"[0.3086419753, 0.3232323232, 0.3333333333, 0.4166666667, 0.4761904762, 0.6666666667000001, 0.7044025157, 0.7744107744000001, 0.7973733583, 0.8333333333, 0.8654602675, 0.9420289855]",0.31,0.40,0.69,0.81,0.94,There's traffic.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,low_certainty,positive,neutral,7.00,"[0.6000000000000001, 0.7000000000000001, 0.7000000000000001, 0.75, 0.75, 0.79, 0.88]",0.60,0.70,0.75,0.77,0.88,"[0.3, 0.5, 0.5, 0.5, 0.51, 0.62, 0.7000000000000001]",0.30,0.50,0.50,0.56,0.70,"[0.38, 0.67, 0.7000000000000001, 0.72, 0.88, 0.95, 1.0]",0.38,0.69,0.72,0.92,1.00,"[0.05, 0.1, 0.17, 0.2, 0.2, 0.37, 0.45]",0.05,0.14,0.20,0.28,0.45,"[0.0290494055, 0.0700127748, 0.0700127748, 0.1187091008, 0.1187091008, 0.2165592823, 0.4703505765]",0.03,0.07,0.12,0.17,0.47,"[0.0202690082, 0.064700732, 0.1992325467, 0.2391642705, 0.2391642705, 0.6443652768, 0.7601660636]",0.02,0.13,0.24,0.44,0.76,"[0.2222222222, 0.3333333333, 0.5662891406, 0.5714285714, 0.5714285714, 0.8571428571, 0.8580705009]",0.22,0.45,0.57,0.71,0.86,There's traffic.,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,low_certainty,positive,positive,9.00,"[0.7000000000000001, 0.86, 0.88, 0.9, 0.93, 0.95, 0.95, 0.98, 1.0]",0.70,0.88,0.93,0.95,1.00,"[0.3, 0.49, 0.75, 0.8, 0.8200000000000001, 0.8300000000000001, 0.9, 0.9, 0.91]",0.30,0.75,0.82,0.90,0.91,"[0.65, 0.7000000000000001, 0.74, 0.85, 0.88, 0.9, 0.9, 0.93, 1.0]",0.65,0.74,0.88,0.90,1.00,"[0.03, 0.05, 0.05, 0.07, 0.1, 0.11, 0.13, 0.4, 0.51]",0.03,0.05,0.10,0.13,0.51,"[1.1102230249999998e-16, 0.0734659671, 0.1825986365, 0.1825986365, 0.2529325013, 0.2819172592, 0.2950292745, 0.3141533948, 0.9997114418]",0.00,0.18,0.25,0.30,1.00,"[0.011079612, 0.053985891, 0.053985891, 0.1147468135, 0.1317963642, 0.1557218001, 0.1602928215, 0.6756282443, 0.906490948]",0.01,0.05,0.13,0.16,0.91,"[0.2051983584, 0.5263157895, 0.5263157895, 0.5555555556, 0.5909090909, 0.6571087216, 0.7936507937, 0.8163265306, 1.0]",0.21,0.53,0.59,0.79,1.00,There's traffic.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,non_answer,positive,negative,7.00,"[0.24, 0.5, 0.5, 0.5700000000000001, 0.65, 0.84, 0.95]",0.24,0.50,0.57,0.74,0.95,"[0.1, 0.22, 0.5, 0.5700000000000001, 0.65, 0.84, 0.95]",0.10,0.36,0.57,0.74,0.95,"[0.05, 0.06, 0.1, 0.11, 0.14, 0.31, 0.44]",0.05,0.08,0.11,0.23,0.44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.4]",0.00,0.00,0.00,0.01,0.40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0348727764, 0.5310044064]",0.00,0.00,0.00,0.02,0.53,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0037843398, 0.8167540412000001]",0.00,0.00,0.00,0.00,0.82,"[-2.2204460489999999e-16, 0.0, 0.0, 0.0, 0.0, 0.1068376068, 0.8888888889000001]",-0.00,0.00,0.00,0.05,0.89,She's bringing a bottle of wine.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,non_answer,positive,neutral,9.00,"[0.16, 0.2, 0.3, 0.46, 0.47, 0.5, 0.5, 0.65, 0.73]",0.16,0.30,0.47,0.50,0.73,"[0.14, 0.15, 0.26, 0.47, 0.5, 0.5, 0.51, 0.62, 0.8]",0.14,0.26,0.50,0.51,0.80,"[0.05, 0.05, 0.21, 0.25, 0.3, 0.32, 0.33, 0.77, 0.79]",0.05,0.21,0.30,0.33,0.79,"[0.0, 0.0, 0.03, 0.04, 0.05, 0.1, 0.16, 0.26, 0.34]",0.00,0.03,0.05,0.16,0.34,"[0.0, 0.0, 0.0023098532, 0.0239739669, 0.1120877902, 0.1559369524, 0.1924368179, 0.2734503439, 0.2970520876]",0.00,0.00,0.11,0.19,0.30,"[0.0, 0.0, 0.0063942478, 0.0105780817, 0.0295732194, 0.0912078921, 0.2448616714, 0.3704984107, 0.6078516934]",0.00,0.01,0.03,0.24,0.61,"[0.0, 0.0, 0.1214574899, 0.1479837218, 0.2941176471, 0.4578754579, 0.6201550388, 0.6720082709, 0.787037037]",0.00,0.12,0.29,0.62,0.79,She's bringing a bottle of wine.,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
11,non_answer,positive,positive,14.00,"[0.5, 0.54, 0.56, 0.5700000000000001, 0.66, 0.7000000000000001, 0.7000000000000001, 0.7000000000000001, 0.74, 0.75, 0.75, 0.75, 0.81, 0.95]",0.50,0.59,0.70,0.75,0.95,"[0.5, 0.5700000000000001, 0.5700000000000001, 0.58, 0.6000000000000001, 0.65, 0.7000000000000001, 0.71, 0.75, 0.75, 0.75, 0.78, 0.8, 0.91]",0.50,0.58,0.71,0.75,0.91,"[0.0, 0.01, 0.02, 0.03, 0.05, 0.08, 0.08, 0.1, 0.1, 0.15, 0.16, 0.18, 0.28, 0.38]",0.00,0.04,0.09,0.16,0.38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.01, 0.01, 0.04, 0.04, 0.04, 0.1]",0.00,0.00,0.01,0.03,0.10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003772484, 0.0092493504, 0.0125696529, 0.0139245438, 0.020456635, 0.0665788695, 0.0896596952, 0.1500728599]",0.00,0.00,0.01,0.02,0.15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006761984, 0.0007331101, 0.0008009979, 0.0010508884, 0.0107683547, 0.0147645146, 0.0374087145, 0.0692424777]",0.00,0.00,0.00,0.01,0.07,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.1102230249999998e-16, 0.0398724083, 0.0432900433, 0.0469483568, 0.0617283951, 0.1499250375, 0.1972386588, 0.3571428571, 0.4678362573]",0.00,0.00,0.04,0.13,0.47,She's bringing a bottle of wine.,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe responds:
12,exhaustive,negative,negative,8.00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.03]",0.00,0.00,0.00,0.00,0.03,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.36]",0.00,0.00,0.00,0.01,0.36,"[0.5, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]",0.50,0.98,1.00,1.00,1.00,"[0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.01, 0.33]",0.00,0.00,0.01,0.01,0.33,"[0.0, 0.0, 0.0, 0.0, 0.0807931359, 0.0807931359, 0.0807931359, 0.7482913314]",0.00,0.00,0.04,0.08,0.75,"[0.0, 0.0, 0.0, 0.0, 0.0328353151, 0.0328353151, 0.6645456576000001, 1.0]",0.00,0.00,0.02,0.19,1.00,"[0.0, 0.0, 0.0, 0.0, 0.9450171821, 1.0, 1.0, 1.0]",0.00,0.00,0.47,1.00,1.00,They already announced that school would be open.,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",school is canceled,Is school canceled?,You ask your mother:,Your mother responds:
12,exhaustive,negative,neutral,9.00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]",0.00,0.00,0.00,0.00,0.05,"[0.0, 0.03, 0.04, 0.05, 0.09, 0.14, 0.17, 0.3, 0.5700000000000001]",0.00,0.04,0.09,0.17,0.57,"[0.88, 0.9, 0.98, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0]",0.88,0.98,0.99,1.00,1.00,"[0.0, 0.03, 0.04, 0.05, 0.09, 0.12, 0.14, 0.3, 0.5700000000000001]",0.00,0.04,0.09,0.14,0.57,"[0.0, 0.1943918578, 0.2422921891, 0.2863969571, 0.3713078216, 0.4364698171, 0.5842388116, 0.8812908992, 0.9858150372]",0.00,0.24,0.37,0.58,0.99,"[0.0, 0.0962326402, 0.1268149108, 0.1566663713, 0.1997948001, 0.2689645285, 0.3940893795, 0.6942075016, 0.939408938]",0.00,0.13,0.20,0.39,0.94,"[0.0, 0.7430340557, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.00,1.00,1.00,1.00,1.00,They already announced that school would be open.,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",school is canceled,Is school canceled?,You ask your mother:,Your mother responds:
12,exhaustive,negative,positive,12.00,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.05, 0.05, 0.06, 0.1, 0.15, 0.38, 0.5]",0.00,0.00,0.05,0.11,0.50,"[0.5, 0.6000000000000001, 0.62, 0.7000000000000001, 0.7000000000000001, 0.8, 0.8300000000000001, 0.85, 0.86, 0.9, 0.92, 1.0]",0.50,0.68,0.82,0.87,1.00,"[0.7000000000000001, 0.79, 0.84, 0.9, 0.96, 0.97, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0]",0.70,0.89,0.98,1.00,1.00,"[0.4, 0.45, 0.5, 0.6000000000000001, 0.62, 0.65, 0.65, 0.75, 0.75, 0.77, 0.8, 1.0]",0.40,0.58,0.65,0.76,1.00,"[0.0, 0.1408447111, 0.2076611145, 0.2567938925, 0.3003372435, 0.4355311378, 0.5310044064, 0.5948939421, 0.5948939421, 0.9580420222, 0.9709505945, 1.0]",0.00,0.24,0.48,0.69,1.00,"[0.8133930658, 0.8167540412000001, 0.9, 0.9523490125, 0.9592102556, 0.9592102556, 0.9598143198, 0.9883997096, 0.9903998055, 0.9955528862, 0.9968773852, 1.0]",0.81,0.94,0.96,0.99,1.00,"[0.8744656044, 0.8888888889000001, 0.977443609, 0.977443609, 0.9803921569, 0.9846547315, 0.9868421053, 0.9896091044, 1.0, 1.0, 1.0, 1.0]",0.87,0.98,0.99,1.00,1.00,They already announced that school would be open.,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",school is canceled,Is school canceled?,You ask your mother:,Your mother responds:
