submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,education,experimentType,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,responseTime,sliderResponse,trialNr
891,NA,NA,NA,5,relevance,practice,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,22825,94,4
891,non_answer,N/A,positive,4,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,35573,2,1
891,NA,NA,NA,3,relevance,reasoning,70,10,0,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,1,0.9,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,15589,97,2
891,high_certainty,negative,positive,6,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,27226,60,3
891,high_certainty,positive,negative,9,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,26649,70,4
891,high_certainty,positive,negative,1,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,31437,60,5
891,NA,NA,NA,3,relevance,attention,70,6,6,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,1,0.95,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,24326,100,6
891,non_answer,N/A,neutral,7,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,27432,1,7
891,high_certainty,negative,positive,8,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,32202,30,8
891,NA,NA,NA,4,relevance,reasoning,70,10,0,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,0.1,0,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,25899,1,9
891,low_certainty,negative,neutral,10,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,38119,10,10
891,exhaustive,positive,neutral,3,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,13718,100,11
891,exhaustive,negative,negative,11,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,21177,95,12
891,NA,NA,NA,4,relevance,attention,70,2,2,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,0.05,0,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,15449,0,13
891,low_certainty,positive,neutral,2,relevance,main,70,NA,NA,great survey,Graduated College,relevance_only,504570,1741779090885,1741778586315,female,relevant,English,NA,NA,5abcf5229534ba0001c6f480,67d16e945d9726672c4f5935,67d161cf3bffdf1fcef74f61,14933,65,14
869,NA,NA,NA,2,relevance,practice,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,37798,71,1
869,NA,NA,NA,3,relevance,practice,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,21415,39,2
869,NA,NA,NA,4,relevance,practice,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,28717,1,3
869,NA,NA,NA,5,relevance,practice,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,24606,99,4
869,high_certainty,positive,positive,9,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,24170,85,1
869,NA,NA,NA,3,relevance,reasoning,28,10,0,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,1,0.9,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,23914,98,2
869,exhaustive,positive,neutral,12,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,20698,98,3
869,high_certainty,positive,negative,2,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,28059,100,4
869,low_certainty,positive,negative,6,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,22835,62,5
869,NA,NA,NA,3,relevance,attention,28,6,6,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,1,0.95,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,22323,100,6
869,low_certainty,positive,neutral,7,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,47100,92,7
869,non_answer,N/A,negative,8,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,39314,1,8
869,NA,NA,NA,4,relevance,reasoning,28,10,0,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,0.1,0,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,37988,2,9
869,exhaustive,negative,positive,3,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,23981,100,10
869,low_certainty,negative,positive,11,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,38048,93,11
869,high_certainty,negative,neutral,5,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,29772,30,12
869,NA,NA,NA,4,relevance,attention,28,2,2,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,0.05,0,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,14181,0,13
869,exhaustive,positive,neutral,4,relevance,main,28,NA,NA,,Higher degree,relevance_only,567314,1741778767023,1741778199709,male,relevant,English,NA,NA,6718115603af514aabbaba82,67d16d0b634ceb8b71ca676e,67d161cf3bffdf1fcef74f61,20302,99,14
872,NA,NA,NA,2,relevance,practice,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,55583,62,1
872,NA,NA,NA,3,relevance,practice,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,49069,38,2
872,NA,NA,NA,4,relevance,practice,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,30560,4,3
872,NA,NA,NA,5,relevance,practice,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,28536,94,4
872,exhaustive,positive,negative,7,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,50723,91,1
872,NA,NA,NA,3,relevance,reasoning,38,10,0,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,1,0.9,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,39538,95,2
872,high_certainty,negative,positive,8,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,32453,30,3
872,high_certainty,positive,neutral,4,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,36214,68,4
872,exhaustive,negative,negative,6,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,27175,90,5
872,NA,NA,NA,3,relevance,attention,38,6,6,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,1,0.95,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,34976,100,6
872,non_answer,N/A,neutral,3,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,23090,15,7
872,high_certainty,positive,neutral,1,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,41372,75,8
872,NA,NA,NA,4,relevance,reasoning,38,10,0,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,0.1,0,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,34203,40,9
872,low_certainty,negative,positive,9,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,59872,64,10
872,high_certainty,negative,positive,11,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,21871,80,11
872,exhaustive,positive,negative,10,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,25236,100,12
872,NA,NA,NA,4,relevance,attention,38,2,2,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,0.05,0,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,24317,0,13
872,low_certainty,positive,positive,5,relevance,main,38,NA,NA,,Graduated College,relevance_only,730495,1741778776826,1741778046331,female,relevant,English,NA,NA,5936d77cebf54a0001566901,67d16c7106c4691f73f5d0e4,67d161cf3bffdf1fcef74f61,19245,76,14
879,NA,NA,NA,2,relevance,practice,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,19284,91,1
879,NA,NA,NA,3,relevance,practice,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,5460,100,2
879,NA,NA,NA,4,relevance,practice,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,6759,10,3
879,NA,NA,NA,5,relevance,practice,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,6754,88,4
879,non_answer,N/A,positive,1,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,8256,8,1
879,NA,NA,NA,3,relevance,reasoning,40,10,0,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,1,0.9,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,6146,100,2
879,exhaustive,positive,neutral,11,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,3265,100,3
879,high_certainty,positive,negative,3,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,10324,75,4
879,low_certainty,negative,positive,12,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,10645,80,5
879,NA,NA,NA,3,relevance,attention,40,6,6,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,1,0.95,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,12137,100,6
879,low_certainty,positive,neutral,4,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,10384,53,7
879,high_certainty,positive,negative,8,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,9496,75,8
879,NA,NA,NA,4,relevance,reasoning,40,10,0,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,0.1,0,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,15081,50,9
879,non_answer,N/A,positive,10,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,12937,11,10
879,low_certainty,positive,neutral,7,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,13636,75,11
879,exhaustive,negative,negative,2,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,8359,100,12
879,NA,NA,NA,4,relevance,attention,40,2,2,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,0.05,0,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,9414,0,13
879,high_certainty,negative,negative,6,relevance,main,40,NA,NA,,Higher degree,relevance_only,201748,1741778881671,1741778679923,male,relevant,English,NA,NA,5f4929f20aa4ce437e659be0,67d16eeb6419fe610061856f,67d161cf3bffdf1fcef74f61,9097,100,14
894,NA,NA,NA,2,relevance,practice,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,31064,83,1
894,NA,NA,NA,3,relevance,practice,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,37064,27,2
894,NA,NA,NA,4,relevance,practice,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,10424,0,3
894,NA,NA,NA,5,relevance,practice,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,9304,100,4
894,exhaustive,positive,neutral,7,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,33600,94,1
894,NA,NA,NA,3,relevance,reasoning,57,10,0,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,1,0.9,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,17928,87,2
894,high_certainty,negative,neutral,5,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,30840,57,3
894,high_certainty,positive,negative,2,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,17200,60,4
894,low_certainty,negative,positive,12,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,150043,70,5
894,NA,NA,NA,3,relevance,attention,57,6,6,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,1,0.95,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,16789,100,6
894,high_certainty,positive,negative,11,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,125200,77,7
894,low_certainty,positive,neutral,6,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,31704,40,8
894,NA,NA,NA,4,relevance,reasoning,57,10,0,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,0.1,0,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,167184,44,9
894,exhaustive,negative,negative,1,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,16586,86,10
894,low_certainty,positive,positive,10,relevance,main,57,NA,NA,,Graduated College,relevance_only,836786,1741778907394,1741778070608,male,relevant,English,NA,NA,5d74ce25e8351c0018f3f28f,67d16d5d64925352bcf9ca72,67d161cf3bffdf1fcef74f61,41222,46,11
